Path,Heroes,Talents,Exp,Win
"['tree1', 'tree2', 'bush2', 'cave']","[('wuhani', 'wizard'), ('duomo', 'warrior'), ('insio', 'thief')]","{'wuhani': ['Storm Child'], 'duomo': ['Ominous'], 'insio': ['Inconspicuous']}",11,False
"['tree1', 'tree2', 'bush2', 'cave']","[('baawo', 'wizard'), ('molli', 'cleric'), ('insio', 'thief')]","{'baawo': ['Lightning Zap'], 'molli': ['Domain Tempest'], 'insio': ['Ambush']}",5,False
"['tree1', 'tree2', 'bush2', 'cave']","[('tekka', 'barbarian'), ('auri', 'thief'), ('duomo', 'warrior')]","{'tekka': ['Rage'], 'auri': ['Agile'], 'duomo': ['Dangerous']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('surho', 'warrior'), ('duomo', 'warrior'), ('heijo', 'cleric')]","{'surho': ['Dangerous'], 'duomo': ['Well Rounded'], 'heijo': ['Domain Tempest']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('yanne', 'ranger'), ('ohannes', 'wizard'), ('feetu', 'paladin')]","{'yanne': ['Survival Skills'], 'ohannes': ['Fire Gush'], 'feetu': ['Holy Presence']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('ohannes', 'wizard'), ('seino', 'cleric'), ('tekka', 'barbarian')]","{'ohannes': ['Acid Splash'], 'seino': ['Domain Tempest'], 'tekka': ['Rage']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('duomo', 'warrior'), ('molli', 'cleric'), ('feetu', 'paladin')]","{'duomo': ['Intimidating'], 'molli': ['Domain Stone'], 'feetu': ['Overwhelming Presence']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('ohannes', 'wizard'), ('urri', 'thief'), ('duomo', 'warrior')]","{'ohannes': ['Freezing Wind'], 'urri': ['Nimble'], 'duomo': ['Ominous']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('insio', 'thief'), ('tyrki', 'wizard'), ('ohannes', 'wizard')]","{'insio': ['Precise Strikes'], 'tyrki': ['Dissolver'], 'ohannes': ['Icicle']}",11,False
"['tree1', 'tree2', 'bush2', 'cave']","[('marvi', 'thief'), ('huho', 'bard'), ('pouko', 'ranger')]","{'marvi': ['Deadly'], 'huho': ['Rapid Tune'], 'pouko': ['Grasping Roots']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('zaku', 'paladin'), ('urri', 'thief'), ('ohannes', 'wizard')]","{'zaku': ['Crusader'], 'urri': ['Nimble'], 'ohannes': ['Storm Child']}",8,False
"['bush1', 'tree3', 'bush4', 'cave']","[('ohannes', 'wizard'), ('seino', 'cleric'), ('meijo', 'warrior')]","{'ohannes': ['Lightning Zap'], 'seino': ['Domain Stone'], 'meijo': ['Intimidating']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('huho', 'bard'), ('baawo', 'wizard'), ('tyrki', 'wizard')]","{'huho': ['Rapid Tune'], 'baawo': ['Dissolver'], 'tyrki': ['Fire Gush']}",8,False
"['tree1', 'bush2', 'bush3', 'cave']","[('auri', 'thief'), ('fantti', 'cleric'), ('zaku', 'paladin')]","{'auri': ['Precise Strikes', 'Inconspicuous'], 'fantti': ['Domain Tempest', 'Speed of Wind'], 'zaku': ['Inspiring Presence']}",16,False
"['tree1', 'tree2', 'bush2', 'cave']","[('duomo', 'warrior'), ('urri', 'thief'), ('molli', 'cleric')]","{'duomo': ['Threatening'], 'urri': ['Nimble'], 'molli': ['Domain Stone']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('feetu', 'paladin'), ('fantti', 'cleric'), ('huho', 'bard')]","{'feetu': ['Healing hands'], 'fantti': ['Domain Tempest'], 'huho': ['Rapid Tune', 'Lound Tune']}",17,False
"['tree1', 'tree2', 'bush2', 'cave']","[('auri', 'thief'), ('insio', 'thief'), ('surho', 'warrior')]","{'auri': ['Ambush'], 'insio': ['Precise Strikes'], 'surho': ['Threatening']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('yanne', 'ranger'), ('domi', 'barbarian'), ('urri', 'thief')]","{'yanne': ['Thorn Strike'], 'domi': ['Naturally Hardy'], 'urri': ['Greedy']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('urri', 'thief'), ('yanne', 'ranger'), ('bouko', 'warrior')]","{'urri': ['Precise Strikes'], 'yanne': ['Green Power'], 'bouko': ['Intimidating']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('domi', 'barbarian'), ('duomo', 'warrior'), ('heijo', 'cleric')]","{'domi': ['Violent Nature', 'Naturally Hardy'], 'duomo': ['Threatening'], 'heijo': ['Domain War', 'Zealous']}",18,False
"['bush1', 'tree3', 'bush4', 'cave']","[('molli', 'cleric'), ('fantti', 'cleric'), ('zaku', 'paladin')]","{'molli': ['Domain Flame'], 'fantti': ['Domain Stone'], 'zaku': ['Smite']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('domi', 'barbarian'), ('pouko', 'ranger'), ('wuhani', 'wizard')]","{'domi': ['Iron Skin'], 'pouko': ['Grasping Roots'], 'wuhani': ['Freezing Wind']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('yanne', 'ranger'), ('molli', 'cleric'), ('lustav', 'bard')]","{'yanne': ['Green Power'], 'molli': ['Domain War'], 'lustav': ['Helpful tune']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('ohannes', 'wizard'), ('bouko', 'warrior'), ('insio', 'thief')]","{'ohannes': ['Freezing Wind'], 'bouko': ['Armored'], 'insio': ['Ambush']}",8,False
"['tree1', 'bush2', 'bush3', 'cave']","[('baawo', 'wizard'), ('feetu', 'paladin'), ('meijo', 'warrior')]","{'baawo': ['Acid Splash', 'Burn'], 'feetu': ['Overwhelming Presence'], 'meijo': ['Armored', 'Ominous']}",16,False
"['bush1', 'tree3', 'bush4', 'cave']","[('ohannes', 'wizard'), ('urri', 'thief'), ('pouko', 'ranger')]","{'ohannes': ['Acid Splash'], 'urri': ['Precise Strikes'], 'pouko': ['Swift']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('lustav', 'bard'), ('molli', 'cleric'), ('marvi', 'thief')]","{'lustav': ['Helpful tune'], 'molli': ['Domain Warmth'], 'marvi': ['Greedy']}",8,False
"['tree1', 'bush2', 'bush3', 'cave']","[('lustav', 'bard'), ('zaku', 'paladin'), ('urri', 'thief')]","{'lustav': ['Acid Splash', 'Helpful tune'], 'zaku': ['Healing hands'], 'urri': ['Deadly', 'Inconspicuous']}",16,False
"['bush1', 'tree4', 'bush4', 'cave']","[('tyrki', 'wizard'), ('insio', 'thief'), ('lustav', 'bard')]","{'tyrki': ['Acid Splash'], 'insio': ['Agile'], 'lustav': ['Nimble Fingers']}",8,False
"['bush1', 'tree3', 'bush4', 'cave']","[('baawo', 'wizard'), ('marvi', 'thief'), ('surho', 'warrior')]","{'baawo': ['Acid Splash'], 'marvi': ['Precise Strikes'], 'surho': ['Threatening']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('bouko', 'warrior'), ('tyrki', 'wizard'), ('baawo', 'wizard')]","{'bouko': ['Threatening'], 'tyrki': ['Fire Gush'], 'baawo': ['Fire Gush']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('marvi', 'thief'), ('seino', 'cleric'), ('pouko', 'ranger')]","{'marvi': ['Ambush'], 'seino': ['Domain War'], 'pouko': ['Grudge']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('urri', 'thief'), ('huho', 'bard'), ('bouko', 'warrior')]","{'urri': ['Nimble'], 'huho': ['Nimble Fingers'], 'bouko': ['Well Rounded']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('auri', 'thief'), ('tyrki', 'wizard'), ('seino', 'cleric')]","{'auri': ['Inconspicuous'], 'tyrki': ['Freezing Wind'], 'seino': ['Domain Tempest']}",8,False
"['bush1', 'tree4', 'bush4', 'cave']","[('auri', 'thief'), ('meijo', 'warrior'), ('zaku', 'paladin')]","{'auri': ['Ambush'], 'meijo': ['Ominous'], 'zaku': ['Protective Presence']}",8,False
"['bush1', 'tree3', 'bush4', 'cave']","[('urri', 'thief'), ('molli', 'cleric'), ('duomo', 'warrior')]","{'urri': ['Ambush'], 'molli': ['Domain Warmth'], 'duomo': ['Dangerous']}",9,False
"['tree1', 'bush2', 'bush3', 'cave']","[('tekka', 'barbarian'), ('surho', 'warrior'), ('tyrki', 'wizard')]","{'tekka': ['Rage', 'Naturally Hardy'], 'surho': ['Intimidating', 'Armored'], 'tyrki': ['Burn']}",16,False
"['tree1', 'bush2', 'bush3', 'cave']","[('lustav', 'bard'), ('ohannes', 'wizard'), ('bouko', 'warrior')]","{'lustav': ['Virtuoso'], 'ohannes': ['Lightning Zap'], 'bouko': ['Armored']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('meijo', 'warrior'), ('baawo', 'wizard'), ('wuhani', 'wizard')]","{'meijo': ['Dangerous'], 'baawo': ['Freezing Wind'], 'wuhani': ['Fire Gush']}",5,False
"['tree1', 'tree2', 'bush2', 'cave']","[('fantti', 'cleric'), ('surho', 'warrior'), ('tekka', 'barbarian')]","{'fantti': ['Domain Warmth'], 'surho': ['Threatening'], 'tekka': ['Naturally Hardy']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('huho', 'bard'), ('feetu', 'paladin'), ('wuhani', 'wizard')]","{'huho': ['Nimble Fingers'], 'feetu': ['Overwhelming Presence'], 'wuhani': ['Dissolver']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('wuhani', 'wizard'), ('baawo', 'wizard'), ('zaku', 'paladin')]","{'wuhani': ['Freezing Wind'], 'baawo': ['Storm Child'], 'zaku': ['Holy Presence']}",5,False
"['tree1', 'bush2', 'bush3', 'cave']","[('meijo', 'warrior'), ('duomo', 'warrior'), ('molli', 'cleric')]","{'meijo': ['Armored', 'Armored'], 'duomo': ['Armored'], 'molli': ['Domain Tempest', 'Lightning Zap']}",16,False
"['tree1', 'bush2', 'bush3', 'cave']","[('urri', 'thief'), ('molli', 'cleric'), ('pouko', 'ranger')]","{'urri': ['Greedy'], 'molli': ['Domain War', 'Zealous'], 'pouko': ['Swift']}",16,False
"['tree1', 'bush2', 'bush3', 'cave']","[('lustav', 'bard'), ('baawo', 'wizard'), ('pouko', 'ranger')]","{'lustav': ['Icicle'], 'baawo': ['Freezing Wind'], 'pouko': ['Grudge']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('meijo', 'warrior'), ('insio', 'thief'), ('feetu', 'paladin')]","{'meijo': ['Intimidating', 'Prepared'], 'insio': ['Greedy', 'Greedy'], 'feetu': ['Holy Presence', 'Protective Presence']}",18,False
"['tree1', 'bush2', 'bush3', 'cave']","[('seino', 'cleric'), ('zaku', 'paladin'), ('yanne', 'ranger')]","{'seino': ['Domain Warmth'], 'zaku': ['Protective Presence'], 'yanne': ['Grudge', 'Grudge']}",16,False
"['tree1', 'bush2', 'bush3', 'cave']","[('seino', 'cleric'), ('heijo', 'cleric'), ('tyrki', 'wizard')]","{'seino': ['Domain Flame'], 'heijo': ['Domain Stone'], 'tyrki': ['Lightning Zap']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('duomo', 'warrior'), ('ohannes', 'wizard'), ('marvi', 'thief')]","{'duomo': ['Threatening'], 'ohannes': ['Dissolver'], 'marvi': ['Deadly']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('lustav', 'bard'), ('fantti', 'cleric'), ('marvi', 'thief')]","{'lustav': ['Lound Tune'], 'fantti': ['Domain Flame'], 'marvi': ['Inconspicuous']}",2,False
"['bush1', 'tree3', 'bush4', 'cave']","[('molli', 'cleric'), ('zaku', 'paladin'), ('domi', 'barbarian')]","{'molli': ['Domain War', 'Wrath'], 'zaku': ['Inspiring Presence'], 'domi': ['Iron Skin', 'Intimidating Presence']}",18,False
"['bush1', 'tree3', 'bush4', 'cave']","[('bouko', 'warrior'), ('meijo', 'warrior'), ('insio', 'thief')]","{'bouko': ['Prepared'], 'meijo': ['Threatening', 'Prepared'], 'insio': ['Precise Strikes', 'Inconspicuous']}",18,False
"['tree1', 'bush2', 'bush3', 'cave']","[('huho', 'bard'), ('baawo', 'wizard'), ('surho', 'warrior')]","{'huho': ['Helpful tune'], 'baawo': ['Burn', 'Burn'], 'surho': ['Dangerous', 'Intimidating']}",16,False
"['bush1', 'tree4', 'bush4', 'cave']","[('feetu', 'paladin'), ('meijo', 'warrior'), ('wuhani', 'wizard')]","{'feetu': ['Crusader', 'Overwhelming Presence'], 'meijo': ['Prepared', 'Threatening'], 'wuhani': ['Freezing Wind']}",17,False
"['tree1', 'bush2', 'bush3', 'cave']","[('tyrki', 'wizard'), ('fantti', 'cleric'), ('huho', 'bard')]","{'tyrki': ['Acid Splash'], 'fantti': ['Domain Flame'], 'huho': ['Rapid Tune']}",3,False
"['bush1', 'tree4', 'bush4', 'cave']","[('baawo', 'wizard'), ('pouko', 'ranger'), ('yanne', 'ranger')]","{'baawo': ['Acid Splash'], 'pouko': ['Grasping Roots'], 'yanne': ['Thorn Strike']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('meijo', 'warrior'), ('tyrki', 'wizard'), ('surho', 'warrior')]","{'meijo': ['Intimidating'], 'tyrki': ['Lightning Zap'], 'surho': ['Prepared']}",11,False
"['tree1', 'tree2', 'bush2', 'cave']","[('pouko', 'ranger'), ('marvi', 'thief'), ('bouko', 'warrior')]","{'pouko': ['Grasping Roots'], 'marvi': ['Deadly'], 'bouko': ['Well Rounded']}",11,False
"['tree1', 'tree2', 'bush2', 'cave']","[('yanne', 'ranger'), ('seino', 'cleric'), ('domi', 'barbarian')]","{'yanne': ['Thorn Strike'], 'seino': ['Domain War'], 'domi': ['Naturally Hardy']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('molli', 'cleric'), ('huho', 'bard'), ('pouko', 'ranger')]","{'molli': ['Domain Tempest'], 'huho': ['Virtuoso'], 'pouko': ['Hunter']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('marvi', 'thief'), ('fantti', 'cleric'), ('yanne', 'ranger')]","{'marvi': ['Ambush'], 'fantti': ['Domain Flame'], 'yanne': ['Green Power']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('heijo', 'cleric'), ('insio', 'thief'), ('lustav', 'bard')]","{'heijo': ['Domain Warmth'], 'insio': ['Precise Strikes'], 'lustav': ['Helpful tune']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('wuhani', 'wizard'), ('urri', 'thief'), ('auri', 'thief')]","{'wuhani': ['Freezing Wind'], 'urri': ['Precise Strikes'], 'auri': ['Agile']}",8,False
"['tree1', 'bush2', 'bush3', 'cave']","[('ohannes', 'wizard'), ('huho', 'bard'), ('urri', 'thief')]","{'ohannes': ['Dissolver'], 'huho': ['Nimble Fingers'], 'urri': ['Precise Strikes']}",9,False
"['tree1', 'bush2', 'bush3', 'cave']","[('fantti', 'cleric'), ('insio', 'thief'), ('zaku', 'paladin')]","{'fantti': ['Domain Warmth'], 'insio': ['Ambush'], 'zaku': ['Smite']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('huho', 'bard'), ('tyrki', 'wizard'), ('ohannes', 'wizard')]","{'huho': ['Icicle'], 'tyrki': ['Lightning Zap'], 'ohannes': ['Icicle']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('pouko', 'ranger'), ('lustav', 'bard'), ('insio', 'thief')]","{'pouko': ['Hunter'], 'lustav': ['Virtuoso'], 'insio': ['Nimble']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('heijo', 'cleric'), ('yanne', 'ranger'), ('fantti', 'cleric')]","{'heijo': ['Domain Tempest'], 'yanne': ['Hunter'], 'fantti': ['Domain Tempest']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('feetu', 'paladin'), ('fantti', 'cleric'), ('heijo', 'cleric')]","{'feetu': ['Inspiring Presence'], 'fantti': ['Domain Warmth'], 'heijo': ['Domain Stone']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('molli', 'cleric'), ('meijo', 'warrior'), ('wuhani', 'wizard')]","{'molli': ['Domain Flame'], 'meijo': ['Armored'], 'wuhani': ['Storm Child']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('heijo', 'cleric'), ('wuhani', 'wizard'), ('baawo', 'wizard')]","{'heijo': ['Domain Warmth'], 'wuhani': ['Storm Child'], 'baawo': ['Acid Splash']}",2,False
"['tree1', 'bush2', 'bush3', 'cave']","[('bouko', 'warrior'), ('pouko', 'ranger'), ('feetu', 'paladin')]","{'bouko': ['Prepared', 'Intimidating'], 'pouko': ['Thorn Strike', 'Grasping Roots'], 'feetu': ['Holy Presence', 'Protective Presence']}",16,False
"['tree1', 'tree2', 'bush2', 'cave']","[('molli', 'cleric'), ('duomo', 'warrior'), ('urri', 'thief')]","{'molli': ['Domain War'], 'duomo': ['Armored'], 'urri': ['Inconspicuous']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('lustav', 'bard'), ('bouko', 'warrior'), ('ohannes', 'wizard')]","{'lustav': ['Rapid Tune'], 'bouko': ['Dangerous'], 'ohannes': ['Icicle']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('surho', 'warrior'), ('zaku', 'paladin'), ('heijo', 'cleric')]","{'surho': ['Well Rounded'], 'zaku': ['Overwhelming Presence', 'Smite'], 'heijo': ['Domain War', 'Zealous']}",18,False
"['bush1', 'tree4', 'bush4', 'cave']","[('baawo', 'wizard'), ('molli', 'cleric'), ('wuhani', 'wizard')]","{'baawo': ['Icicle'], 'molli': ['Domain War'], 'wuhani': ['Icicle']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('huho', 'bard'), ('feetu', 'paladin'), ('lustav', 'bard')]","{'huho': ['Icicle'], 'feetu': ['Inspiring Presence'], 'lustav': ['Icicle']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('pouko', 'ranger'), ('duomo', 'warrior'), ('auri', 'thief')]","{'pouko': ['Hunter', 'Swift'], 'duomo': ['Well Rounded', 'Threatening'], 'auri': ['Precise Strikes', 'Deadly']}",18,False
"['tree1', 'tree2', 'bush2', 'cave']","[('tyrki', 'wizard'), ('pouko', 'ranger'), ('zaku', 'paladin')]","{'tyrki': ['Storm Child'], 'pouko': ['Thorn Strike'], 'zaku': ['Overwhelming Presence']}",11,False
"['bush1', 'tree3', 'bush4', 'cave']","[('meijo', 'warrior'), ('fantti', 'cleric'), ('marvi', 'thief')]","{'meijo': ['Intimidating'], 'fantti': ['Domain War'], 'marvi': ['Agile']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('pouko', 'ranger'), ('surho', 'warrior'), ('heijo', 'cleric')]","{'pouko': ['Hunter'], 'surho': ['Threatening'], 'heijo': ['Domain Tempest']}",11,False
"['tree1', 'bush2', 'bush3', 'cave']","[('heijo', 'cleric'), ('seino', 'cleric'), ('fantti', 'cleric')]","{'heijo': ['Domain Stone'], 'seino': ['Domain Stone'], 'fantti': ['Domain Warmth']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('baawo', 'wizard'), ('heijo', 'cleric'), ('ohannes', 'wizard')]","{'baawo': ['Fire Gush'], 'heijo': ['Domain Warmth'], 'ohannes': ['Lightning Zap']}",5,False
"['bush1', 'tree3', 'bush4', 'cave']","[('duomo', 'warrior'), ('tyrki', 'wizard'), ('bouko', 'warrior')]","{'duomo': ['Well Rounded'], 'tyrki': ['Lightning Zap'], 'bouko': ['Intimidating']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('surho', 'warrior'), ('marvi', 'thief'), ('urri', 'thief')]","{'surho': ['Intimidating'], 'marvi': ['Precise Strikes', 'Agile'], 'urri': ['Nimble']}",17,False
"['tree1', 'bush2', 'bush3', 'cave']","[('meijo', 'warrior'), ('auri', 'thief'), ('heijo', 'cleric')]","{'meijo': ['Ominous', 'Ominous'], 'auri': ['Deadly', 'Greedy'], 'heijo': ['Domain Tempest', 'Speed of Wind']}",16,False
"['tree1', 'tree2', 'bush2', 'cave']","[('ohannes', 'wizard'), ('baawo', 'wizard'), ('marvi', 'thief')]","{'ohannes': ['Freezing Wind'], 'baawo': ['Acid Splash'], 'marvi': ['Greedy']}",5,False
"['bush1', 'tree3', 'bush4', 'cave']","[('insio', 'thief'), ('huho', 'bard'), ('lustav', 'bard')]","{'insio': ['Precise Strikes'], 'huho': ['Lound Tune'], 'lustav': ['Helpful tune']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('tekka', 'barbarian'), ('molli', 'cleric'), ('feetu', 'paladin')]","{'tekka': ['Iron Skin'], 'molli': ['Domain War'], 'feetu': ['Inspiring Presence']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('tekka', 'barbarian'), ('fantti', 'cleric'), ('molli', 'cleric')]","{'tekka': ['Intimidating Presence'], 'fantti': ['Domain War'], 'molli': ['Domain Warmth']}",8,False
"['bush1', 'tree4', 'bush4', 'cave']","[('molli', 'cleric'), ('seino', 'cleric'), ('domi', 'barbarian')]","{'molli': ['Domain Stone', 'Dense'], 'seino': ['Domain Warmth', 'Comfort'], 'domi': ['Intimidating Presence']}",17,False
"['bush1', 'tree3', 'bush4', 'cave']","[('zaku', 'paladin'), ('molli', 'cleric'), ('ohannes', 'wizard')]","{'zaku': ['Inspiring Presence'], 'molli': ['Domain War'], 'ohannes': ['Burn']}",9,False
"['tree1', 'bush2', 'bush3', 'cave']","[('insio', 'thief'), ('pouko', 'ranger'), ('tyrki', 'wizard')]","{'insio': ['Ambush'], 'pouko': ['Grasping Roots'], 'tyrki': ['Fire Gush']}",3,False
"['bush1', 'tree4', 'bush4', 'cave']","[('feetu', 'paladin'), ('heijo', 'cleric'), ('wuhani', 'wizard')]","{'feetu': ['Healing hands'], 'heijo': ['Domain Flame'], 'wuhani': ['Freezing Wind']}",8,False
"['bush1', 'tree3', 'bush4', 'cave']","[('huho', 'bard'), ('molli', 'cleric'), ('ohannes', 'wizard')]","{'huho': ['Rapid Tune'], 'molli': ['Domain Warmth'], 'ohannes': ['Acid Splash']}",2,False
"['bush1', 'tree3', 'bush4', 'cave']","[('yanne', 'ranger'), ('pouko', 'ranger'), ('urri', 'thief')]","{'yanne': ['Hunter'], 'pouko': ['Grudge'], 'urri': ['Inconspicuous', 'Precise Strikes']}",18,False
"['bush1', 'tree3', 'bush4', 'cave']","[('surho', 'warrior'), ('seino', 'cleric'), ('marvi', 'thief')]","{'surho': ['Intimidating'], 'seino': ['Domain Stone'], 'marvi': ['Ambush']}",9,False
"['bush1', 'tree3', 'bush4', 'cave']","[('fantti', 'cleric'), ('pouko', 'ranger'), ('huho', 'bard')]","{'fantti': ['Domain Tempest'], 'pouko': ['Swift'], 'huho': ['Rapid Tune']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('heijo', 'cleric'), ('urri', 'thief'), ('duomo', 'warrior')]","{'heijo': ['Domain Flame'], 'urri': ['Inconspicuous'], 'duomo': ['Intimidating']}",8,False
"['bush1', 'tree4', 'bush4', 'cave']","[('domi', 'barbarian'), ('heijo', 'cleric'), ('bouko', 'warrior')]","{'domi': ['Naturally Hardy', 'Iron Skin'], 'heijo': ['Domain Stone', 'Dense'], 'bouko': ['Intimidating']}",17,False
"['bush1', 'tree3', 'bush4', 'cave']","[('insio', 'thief'), ('seino', 'cleric'), ('huho', 'bard')]","{'insio': ['Precise Strikes'], 'seino': ['Domain Stone'], 'huho': ['Lound Tune']}",9,False
"['bush1', 'tree4', 'bush4', 'cave']","[('huho', 'bard'), ('yanne', 'ranger'), ('tyrki', 'wizard')]","{'huho': ['Icicle'], 'yanne': ['Thorn Strike'], 'tyrki': ['Fire Gush']}",8,False
"['bush1', 'tree3', 'bush4', 'cave']","[('yanne', 'ranger'), ('tekka', 'barbarian'), ('molli', 'cleric')]","{'yanne': ['Grudge'], 'tekka': ['Rage'], 'molli': ['Domain Stone']}",9,False
"['tree1', 'tree2', 'bush2', 'cave']","[('pouko', 'ranger'), ('bouko', 'warrior'), ('molli', 'cleric')]","{'pouko': ['Grudge'], 'bouko': ['Dangerous'], 'molli': ['Domain Warmth']}",11,False
"['bush1', 'tree4', 'bush4', 'cave']","[('seino', 'cleric'), ('insio', 'thief'), ('molli', 'cleric')]","{'seino': ['Domain Stone'], 'insio': ['Ambush'], 'molli': ['Domain Warmth']}",8,False
"['tree1', 'bush2', 'bush3', 'cave']","[('huho', 'bard'), ('zaku', 'paladin'), ('urri', 'thief')]","{'huho': ['Helpful tune'], 'zaku': ['Protective Presence'], 'urri': ['Deadly', 'Precise Strikes']}",16,False
"['bush1', 'tree4', 'bush4', 'cave']","[('heijo', 'cleric'), ('ohannes', 'wizard'), ('pouko', 'ranger')]","{'heijo': ['Domain Tempest'], 'ohannes': ['Lightning Zap'], 'pouko': ['Hunter']}",8,False
"['tree1', 'tree2', 'bush2', 'cave']","[('zaku', 'paladin'), ('marvi', 'thief'), ('baawo', 'wizard')]","{'zaku': ['Healing hands'], 'marvi': ['Inconspicuous'], 'baawo': ['Storm Child']}",11,False
